q1980,i have difficulty fitting in,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,,,3,2,,,,,,,,3,,,,2,,2,2,3,,,,,,,,,,,,,,2,,,,,,,3,,2,,,,,,,,,,,3,,,4,,,2,,,,,,,,,,2,,,,3,,,,,3,,,,,,,,,,,4,,,,,,2,2,,,4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,
q1981,i have difficulty getting others to work together,,2,,4,,4,,,,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,4,,,,,3,2,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,,4,
q1982,i have difficulty getting rid of nasty thoughts,,,2,,,1,,,,,,,,,,,,5,5,,2,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,2,5,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,,,,3,,,,,,,,,,,,,,1,2,,,,,,,,,,,2,,,,,,3,3,,,,4,,,4,
q1983,i have difficulty imagining things,,1,,2,,2,,,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,,,2,,,,2,,,,,2,3,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,3,
q1984,i have difficulty keeping a conversation going,,,,,4,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,2,,,,,1,,,,,3,,,,,,,2,,2,1,,,,,2,2,,,,,,,,,,,,2,,,,,2,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,1,,,,,,,,,,,,,2,,,1,,,,,,,,3,,3,,,,,3,3,1,,,,,,,,,
q1985,i have difficulty keeping my attention on a task,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,2,,,,,2,,,,,2,,,,,,,2,,4,4,,,,,4,3,,,,,,,,,,,,2,,,,,5,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,3,,,,,,,,,,,,,4,,,4,,,,,,,,2,,2,,,,,2,4,4,,,,,,,,,
q1986,i have difficulty keeping things in mind,,,,,,,,,,,,,3,,,,,,,,,,,,,2,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,3,,,,,,2,,,,,,,2,,,,3,,,,,,,,,,3,,,,,,,2,,,,,,,4,2,3,,,,,,,,,,,,4,3,,,4,2,,,4,,2,,,1,,,,,,,,,,,,,,,,,
q1987,i have difficulty showing affection,,,,,,,,4,2,,,,,,,,,,,,,3,4,,1,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,3,,,,,,4,2,,,,,3,,,,,,,,,4,,5,,,,,,,2,,4,2,,,,,,,,,1,4,,,2,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,4,,,2,,,3,,,,,,,,,,,,,,,,
q1988,i have difficulty starting tasks,,4,,3,,2,,,,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,,,,,,4,,,,2,,,,,4,4,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,5,,,,,,,,,4,
q1989,i have difficulty understanding abstract ideas,,,,,,2,2,,,,,,,,,4,,,,,,2,,,,,,,,,,,,,2,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,3,,,3,,,,,,,,,,,,,,,,,3,,,4,,1,,,3,2,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
q1990,i have done many terrible things,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,1,2,,,,,2,,,,,2,,,,,,,2,,,,,,2,,,2,,,,,,,,1,,,2,2,,,,,,,,,,2,3,,,,,,,,,1,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,1,,,,,,2,1,,,,,,,,2,,,1,,
q1991,i have done many things for which i could have been (or was) arrested,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,2,,,,,,,,1,,,,4,,1,4,5,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,3,,,2,,,1,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,2,,,,,,2,5,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,
q1992,i have done things to deface my body,,1,,1,,2,,,,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,4,
q1993,i have done things to myself that others might find brutal,,,2,,,,,,,,2,2,,,,,,,,1,,2,1,,,,,,,,,,,,,4,1,,1,,,1,,,1,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,2,,,,,,4,,,2,,,,,,,,,,,,1,,,,5,,,,,1,,,,,,,
q1994,i have eerie feelings,,,2,,,,,,,,1,2,,,,,,,,3,,1,2,,,,,,,,,,,,,2,1,,1,,,1,,,2,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,4,,,,,,4,,,2,,,,,,,,,,,,3,,,,3,,,,,1,,,,,,,
q1995,i have excellent ideas,,,,,,4,4,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,4,,,,4,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,4,4,,,3,,,,,,,,,,,,,,,,,4,,,3,,4,,,4,4,,,,,,,,,,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5
q1996,i have experienced a spiritual force that is greater than any human being,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,2,,,,,1,,,,,1,,,,,,,2,,5,1,,,,,2,2,,,,,,,,,,,,1,,,,,2,,,,,,,,,5,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,3,,,,,,,,,,,,,1,,,1,,,,,,,,1,,4,,,,,2,2,4,,,,,,,,,
q1997,i have exploited others for my own gain,,,2,,,,,,,,3,2,,,,,,,,1,,4,2,,,,,,,,,,,,,3,1,,1,,,3,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,5,,,,,,4,,,3,,,,,,,,,,,,4,,,,2,,,,,2,,,,,,,
q1998,i have extra time on my hands,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,2,,,,,3,,,,,4,,,,,,,2,,5,2,,,,,2,2,,,,,,,,,,,,3,,,,,3,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,3,,,,,,,,,,,,,3,,,2,,,,,,,,3,,1,,,,,3,2,4,,,,,,,,,
q1999,i have fantasized about my funeral,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,4,4,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,2,,,,,,,,,1,,1,3,,,,,,,,,,,,1,1,,,,1,,,,,,,2,,4,1,,,,,,,,4,1,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,
q2000,i have feelings that i cannot quite identify,,,,,,,,,,,,,,,3,,,,5,,,,,,,,,,,,,,,,,,,,,4,4,,,,,4,,,,,2,,,,,,,2,,,,,,2,,,2,,,,,,,,2,,,3,4,,,,,,,,,,5,3,,,,,,,,,2,,4,,,,,,,4,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,4,,,,,,5,4,,,,,,,,2,,,4,,
q2001,i have felt contact with a divine power,,,,,,,,,,,,,,,,,2,,,,1,,,2,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,3,,,,,,,2,,,,,,,,,,,5,3,5,,,,,1,2,,1,,,4,,,,1,,,,2,,,,,,,,,,,,,1,,,4,,,
q2002,i have felt so good during numerous moments in my life that i could not imagine feeling any better,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,2,4,,,,,4,,,,,4,,,,,,,3,,,,,,4,,,4,,,,,,,,4,,,4,4,,,,,,,,,,4,3,,,,,,,,,4,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,2,,,,,,1,5,,,,,,,,4,,,4,,
q2003,i have felt the presence of another person when he or she was not really there,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,3,2,,,,,4,,,,,2,,,,,,,3,,,,,,1,,,1,,,,,,,,1,,,2,2,,,,,,,,,,2,1,,,,,,,,,3,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,2,,,,,,3,1,,,,,,,,2,,,2,,
q2004,i have felt the presence of god / a higher power,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5,2,,,,,2,,,,,1,,,,,,,2,,5,1,,,,,4,3,,,,,,,,,,,,4,,,,,3,,,,,,,,,5,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,5,,,,,,,,,,,,,1,,,4,,,,,,,,1,,4,,,,,3,2,5,,,,,,,,,
q2005,i have few interests,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,4,,,,,,,,,,,,4,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5,,,,,,3,,,3,,,,,,,,,2,,4,,3,,,,,2,,,
q2006,i have fixed opinions,,,,,,,,,,,,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,2,4,,3,2,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,,3,,,,,,,,,3,,3,2,,,,,,,,,,,,2,4,,,,2,,,,,,,2,,5,1,,,,,,,,3,2,,1,,,,,2,4,,,,,,,,,,,,,,,,,,,
q2007,i have found that it takes a lot to make me feel truly happy,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,2,,,,,1,,,,,3,,,,,,,2,,2,3,,,,,2,3,,,,,,,,,,,,1,,,,,4,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,4,,,,,,,,,,,,,3,,,1,,,,,,,,4,,4,,,,,3,4,5,,,,,,,,,
q2008,i have frequent mood swings,,,,,,,,,,,,,4,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,3,1,,4,2,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,2,,,,,,,,,2,,2,2,,,,,,,,,,,,2,1,,,,3,,,,,,,1,,2,1,,,,,,,,2,1,,4,,,,,2,2,,,,,,,,,,,,,,,,,,,
q2009,i have frequent thoughts about death,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,2,,,,,1,,,,,2,,,,,,,1,,1,1,,,,,2,2,,,,,,,,,,,,1,,,,,2,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,3,,,,,,,,,,,,,1,,,1,,,,,,,,4,,3,,,,,2,3,1,,,,,,,,,
q2010,i have friends who belong to very different groups of people,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,4,,,,,,4,,,,,,,5,,,,3,,,,,,,,,,4,,,,,,,4,,,,,,,4,4,5,,,,,,,,,,,,2,4,,,4,4,,,2,,4,,,4,,,,,,,,,,,,,,,,,
q2011,i have friends who have very different beliefs from mine,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,4,,,,,,4,,,,,,5,,,,,,,2,,,,4,,,,,,,,,,2,,,,,,,4,,,,,,,4,3,5,,,,,,,,,,,,4,3,,,3,4,,,4,,4,,,4,,,,,,,,,,,,,,,,,
q2012,i have frightening dreams,,,,,,,,2,4,,,,,,,,,,,,,1,2,,3,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,4,,2,,,,,,3,3,,,,,4,,,,,,,,,1,,2,,,,,,,2,,2,2,,,,,,,,,1,2,,,2,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,2,,,2,,,4,,,,,,,,,,,,,,,,
q2013,i have gathered the means to kill myself,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,2,1,,3,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,1,1,,,,1,,,,,,,1,,1,1,,,,,,,,1,1,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,
q2014,i have given myself a scar intentionally,,1,,2,,1,,,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,2,,,,,1,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,4,
q2015,i have given up hope,,,,,,,,,,,,,,,,,2,,,,1,,,2,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,2,,,,,,,2,,,,,,,,,,,2,2,2,,,,,4,1,,4,,,1,,,,2,,,,2,,,,,,,,,,,,,2,,,2,,,
q2016,i have good luck,,,,,,,,2,2,,,,,,,,,,,,,4,2,,4,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,,2,,,,,,1,3,,,,,2,,,,,,,,,4,,4,,,,,,,4,,4,2,,,,,,,,,3,4,,,4,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,3,,,4,,,5,,,,,,,,,,,,,,,,
q2017,i have good presence of mind,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,2,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,3,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5,,,,,,3,,,3,,,,,,,,,2,,4,,3,,,,,4,,,
q2018,i have gotten better with age,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,4,3,,,,,,,,4,,,,4,,4,3,4,,,,,,,,,,,,,,4,,,,,,,4,,4,,,,,,,,,,,4,,,4,,,3,,,,,,,,,,5,,,,4,,,,,4,,,,,,,,,,,5,,,,,,4,5,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,
q2019,i have gotten into more fights than most people,,,,,,,,2,1,,,,,,,,,,,,,3,2,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,2,,,,,,4,1,,,,,1,,,,,,,,,1,,1,,,,,,,1,,1,2,,,,,,,,,4,2,,,1,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,4,,,1,,,1,,,,,,,,,,,,,,,,
q2020,i have gotten the important things i want in my life,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,5,,,,,4,,,,,3,,,,,,,4,,3,4,,,,,2,3,,,,,,,,,,,,4,,,,,4,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,3,,,,,,,,,,,,,3,,,5,,,,,,,,4,,4,,,,,4,4,5,,,,,,,,,
q2021,i have great stamina,,,5,,,4,,,,,,,,,,,,3,2,,4,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,4,4,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,3,,,,,,,,,,,,,,2,2,,,,,,,,,,,2,,,,,,3,3,,,,5,,,4,
q2022,i have guilty thoughts that i cannot get out of my mind,,,,,,,,4,4,,,,,,,,,,,,,2,4,,4,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,4,,,,,,2,3,,,,,4,,,,,,,,,2,,2,,,,,,,3,,2,3,,,,,,,,,1,4,,,3,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,,,,2,,,3,,,5,,,,,,,,,,,,,,,,
q2023,i have had conflicts with the police,,1,,1,,1,,,,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,4,,,,,1,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,
q2024,i have had dreams of committing suicide,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,1,,,,,,,1,,,,,,1,,,1,,,,,,,,2,,,1,1,,,,,,,,,,2,1,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,1,,,,,,4,1,,,,,,,,4,,,1,,
q2025,i have had intense religious experiences,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,,,,,2,,,,,,,1,,,,,,1,,,1,,,,,,,,1,,,2,3,,,,,,,,,,2,3,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,1,,,,,,2,1,,,,,,,,2,,,4,,
q2026,i have had strong impulses to just end it all,,1,,1,,1,,,,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,2,,,,,1,1,,,,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,1,
q2027,i have had the feeling that i might not be human,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,2,,,,,2,,,,,1,,,,,,,1,,,,,,1,,,1,,,,,,,,1,,,2,1,,,,,,,,,,2,1,,,,,,,,,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,1,,,,,,1,1,,,,,,,,2,,,5,,
q2028,i have had the feeling that i was someone else,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,5,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,3,,,3,,,,,,,,,3,,2,,1,,,,,2,,,
q2029,i have had the feeling that my thoughts were audible,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,2,,,,,,3,,,,,,,2,,,,3,,,,,,,,,,2,,,,,,,1,,,,,,,4,2,3,,,,,,,,,,,,4,1,,,2,2,,,2,,2,,,4,,,,,,,,,,,,,,,,,
q2030,i have had the feeling that other people have injected their thoughts into my mind,,1,,1,,2,,,,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,4,,,,,4,3,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,2,
q2031,i have had the sensation of being hypnotized,,,,,,,,2,1,,,,,,,,,,,,,1,2,,4,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,2,,,,,,2,1,,,,,1,,,,,,,,,1,,1,,,,,,,1,,2,1,,,,,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,2,,,2,,,,,,,,,,,,,,,,
q2032,i have had the strange experience in which things seem more real than usual,,,2,,,3,,,,,,,,,,,,3,4,,1,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,3,4,2,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,1,,,,,,,,,,,,,,4,1,,,,,,,,,,,3,,,,,,2,2,,,,4,,,4,
q2033,i have had thoughts of suicide,,,,,,,,1,3,,,,,,,,,,,,,1,1,,4,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,2,,,,,,3,1,,,,,4,,,,,,,,,1,,1,,,,,,,1,,1,1,,,,,,,,,1,1,,,1,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,4,,,1,,,1,,,,,,,,,,,,,,,,
q2034,i have hired a private detective to see if my partner/spouse was cheating on me,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,2,,,,1,,1,1,1,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,2,,,1,,,1,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,1,,,,,,1,1,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,
q2035,i have hit myself purposely with heavy objects,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,2,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,2,,,,,,,,,1,,1,1,,,,,,,,,,,,2,1,,,,1,,,,,,,1,,1,1,,,,,,,,1,2,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,
q2036,i have ideas that are very strange,,,,,,3,2,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,2,,,,2,,,,,,4,,,,,2,,,,,,,,,,,,,,,,,4,4,,,3,,,,,,,,,,,,,,,,,4,,,2,,2,,,2,3,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1
q2037,i have intense religious experiences which influence me in a strong manner,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4,2,,,,,1,,,,,1,,,,,,,2,,5,1,,,,,2,2,,,,,,,,,,,,3,,,,,2,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,3,,,,,,,,,,,,,1,,,1,,,,,,,,1,,2,,,,,2,1,3,,,,,,,,,
q2038,i have intentionally burned my own skin,,,,,,1,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,2,,,,1,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,1,2,,,1,,,,,,,,,,,,,,,,,1,,,1,,2,,,2,1,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1
q2039,i have intentionally done myself physical harm,,,,,,,,,,,,,,,,,2,,,,1,,,2,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,2,,,,,,,2,,,,,,,,,,,1,1,1,,,,,5,1,,2,,,1,,,,1,,,,1,,,,,,,,,,,,,4,,,2,,,
q2040,i have intentionally given myself alcohol poisoning,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,1,2,,,,,2,,,,,1,,,,,,,1,,,,,,1,,,1,,,,,,,,1,,,2,1,,,,,,,,,,2,1,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,,,,,2,1,,,,,,,,1,,,4,,
q2041,i have leadership abilities,,,4,,,5,,,,,,,,,,,,4,4,,4,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,4,4,5,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3,,,,,,,,4,,,,,,,,,,,,,,4,4,,,,,,,,,,,3,,,,,,4,2,,,,4,,,3,
q2042,i have learned how to get others to do things for me,,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,5,4,,,,,4,,,,,2,,,,,,,1,,,,,,3,,,2,,,,,,,,3,,,2,3,,,,,,,,,,3,4,,,,,,,,,3,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,5,,,,,,5,3,,,,,,,,5,,,4,,
q2043,i have learned that it is dangerous to believe what people say,,,3,,,,,,,,3,4,,,,,,,,3,,2,4,,,,,,,,,,,,,3,1,,2,,,3,,,5,,,,,2,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,5,,,,,,2,,,3,,,,,,,,,,,,4,,,,2,,,,,2,,,,,,,
q2044,i have little confidence in my decisions,,,,,,,,,,,,,3,,,,,,,,,,,,,2,,,5,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,2,,,,,,3,,,,,,,4,,,,2,,,,,,,,,,2,,,,,,,2,,,,,,,3,2,4,,,,,,,,,,,,4,3,,,2,3,,,4,,2,,,4,,,,,,,,,,,,,,,,,
q2045,i have little desire for sex or romance,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,3,1,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,3,,,,,,,,,4,,2,2,,,,,,,,,,,,2,1,,,,1,,,,,,,1,,5,1,,,,,,,,2,2,,1,,,,,2,2,,,,,,,,,,,,,,,,,,,
q2046,i have little interest in hobbies and other activities,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,2,1,,,,,,,,1,,,,2,,1,2,4,,,,,,,,,,,,,,2,,,,,,,1,,1,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,1,,,,1,,,,,2,,,,,,,,,,,2,,,,,,2,4,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,
q2047,i have little left to live for,,,,,,,,,,,,,3,,,,,,,,,,,,,1,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,4,,,,,,,1,,,,2,,,,,,,,,,2,,,,,,,2,,,,,,,1,1,1,,,,,,,,,,,,4,1,,,1,1,,,2,,1,,,2,,,,,,,,,,,,,,,,,
q2048,i have little patience for slackers,,,3,,,,,,,,5,2,,,,,,,,4,,4,4,,,,,,,,,,,,,4,5,,3,,,2,,,4,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,4,,,,,,3,,,3,,,,,,,,,,,,4,,,,2,,,,,4,,,,,,,
