q1754,get back at others,,,2.0,,,3.0,,,,,,,,,,,,3.0,4.0,,2.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,4.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,3.0,,,,2.0,,,5.0,
q1755,get back at people who insult me,,1.0,,4.0,,2.0,,,,3.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,4.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,5.0,
q1756,get bored easily,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,3.0,,,,,2.0,,,,,,,1.0,,,,,,3.0,,,4.0,,,,,,,,5.0,,,3.0,3.0,,,,,,,,,,4.0,2.0,,,,,,,,,3.0,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,4.0,,,,,,5.0,3.0,,,,,,,,4.0,,,4.0,,
q1757,get caught up in my problems,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,4.0,,,,,,,2.0,,,,3.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,4.0,3.0,2.0,,,,,,,,,,,,4.0,4.0,,,2.0,4.0,,,2.0,,4.0,,,4.0,,,,,,,,,,,,,,,,,
q1758,get caught up in the excitement when others are celebrating,,,,,,,,4.0,5.0,,,,,,,,,,,,,4.0,4.0,,3.0,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,3.0,4.0,,,,,5.0,,,,,,,,,3.0,,3.0,,,,,,,4.0,,4.0,3.0,,,,,,,,,5.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,
q1759,get chills when i hear about acts of great generosity,,,,,,,,5.0,4.0,,,,,,,,,,,,,3.0,2.0,,5.0,,,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,4.0,5.0,,,,,3.0,,,,,,,,,3.0,,4.0,,,,,,,4.0,,4.0,5.0,,,,,,,,,2.0,4.0,,,2.0,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,
q1760,get chores done right away,,,3.0,,,,,,,,3.0,2.0,,,,,,,,4.0,,4.0,2.0,,,,,,,,,,,,,4.0,4.0,,4.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,2.0,,,,,,2.0,,,5.0,,,,,,,,,,,,3.0,,,,2.0,,,,,1.0,,,,,,,
q1761,get confused easily,,1.0,,3.0,,2.0,,,,1.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,4.0,4.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,1.0,
q1762,get deeply immersed in music,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,5.0,,,,,3.0,,,,,,,3.0,,,,,,2.0,,,5.0,,,,,,,,4.0,,,4.0,5.0,,,,,,,,,,4.0,3.0,,,,,,,,,3.0,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,3.0,,,,,,5.0,4.0,,,,,,,,4.0,,,5.0,,
q1763,get easily agitated,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,4.0,2.0,,,,,,,,4.0,,,,3.0,,3.0,2.0,4.0,,,,,,,,,,,,,,4.0,,,,,,,2.0,,2.0,,,,,,,,,,,4.0,,,3.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,4.0,,,,,,,,,,,4.0,,,,,,2.0,4.0,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,
q1764,get even with others,,,3.0,,,,,,,,4.0,3.0,,,,,,,,2.0,,3.0,4.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,5.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,4.0,,,,2.0,,,,,2.0,,,,,,,
q1766,get excited by new ideas,,5.0,,4.0,,4.0,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,5.0,4.0,,,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,4.0,
q1768,get fed up easily,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,3.0,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,2.0,,,,,,,4.0,,,,,,,,,,,3.0,2.0,3.0,,,,,4.0,2.0,,3.0,,,3.0,,,,2.0,,,,3.0,,,,,,,,,,,,,2.0,,,2.0,,,
q1769,get furious,,,,,,,,4.0,4.0,,,,,,,,,,,,,2.0,2.0,,3.0,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,4.0,1.0,,,,,4.0,,,,,,,,,1.0,,3.0,,,,,,,2.0,,3.0,4.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,
q1770,get impatient when others talk to me about their problems,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,3.0,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,3.0,,,2.0,,,,,,,,,2.0,,4.0,,2.0,,,,,3.0,,,
q1772,get in trouble with the law,,,1.0,,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,,2.0,,,2.0,
q1773,get into moods where i feel very speeded up and irritable,,,,,4.0,1.0,4.0,,,,,,,,,5.0,,,,,,3.0,,,,,,4.0,,,,,3.0,2.0,4.0,,,,1.0,,,,,2.0,2.0,,,,,4.0,4.0,,4.0,1.0,,,,,4.0,4.0,,,,,,,4.0,2.0,,,4.0,2.0,,,,,4.0,,,,,,,,,2.0,,3.0,4.0,,1.0,,3.0,,,4.0,2.0,,,,,,,,,4.0,3.0,,,,,,4.0,4.0,,,,,3.0,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,3.0,,4.0,,,,,4.0,4.0,3.0,,,,,,3.0,,,1.0
q1775,get irritated easily,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,5.0,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,4.0,,,3.0,,,,,,,,,4.0,,3.0,,3.0,,,,,2.0,,,
q1776,get jealous easily,,,1.0,,,,,,,,4.0,2.0,,,,,,,,3.0,,2.0,5.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,5.0,,,5.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,5.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,2.0,,,,,,4.0,,,2.0,,,,,,,,,,,,4.0,,,,4.0,,,,,3.0,,,,,,,
q1777,get lost in my dreams,,4.0,,4.0,,4.0,,,,4.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,4.0,3.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,2.0,
q1780,get others to do my duties,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,2.0,,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,3.0,,,,,,,,,1.0,,2.0,3.0,,,,,,,,,,,,2.0,1.0,,,,2.0,,,,,,,3.0,,1.0,2.0,,,,,,,,2.0,2.0,,2.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,
q1781,get out of control,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,4.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,,,,2.0,,,2.0,,,,,,,,,4.0,,3.0,,1.0,,,,,2.0,,,
q1782,get overwhelmed by emotions,,,2.0,,,2.0,,,,,,,,,,,,5.0,4.0,,4.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,4.0,4.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,5.0,,,,,,,,4.0,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,2.0,,,,,,4.0,3.0,,,,5.0,,,4.0,
q1785,get puzzled by my own thoughts and feelings,,,,,,,,,,,,,,,,,2.0,,,,5.0,,,2.0,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,4.0,4.0,2.0,,,,,5.0,5.0,,3.0,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,4.0,,,4.0,,,
q1788,get so happy or energetic that i am almost giddy,,,,,,,,,,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,4.0,5.0,,,,,,,,3.0,,,,2.0,,4.0,2.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,5.0,,3.0,,,,,,,,,,,2.0,,,4.0,,,2.0,,,,,,,,,,3.0,,,,4.0,,,,,4.0,,,,,,,,,,,3.0,,,,,,2.0,5.0,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,
q1789,get so involved with things that i forget the time,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,4.0,4.0,,3.0,5.0,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,4.0,,,,,,,,,4.0,,3.0,3.0,,,,,,,,,,,,4.0,2.0,,,,2.0,,,,,,,4.0,,4.0,3.0,,,,,,,,4.0,4.0,,4.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,
q1790,get started quickly on doing a job,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,4.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,5.0,,,,4.0,,,,,,,4.0,,,,,,,,,,,2.0,2.0,4.0,,,,,3.0,5.0,,3.0,,,4.0,,,,2.0,,,,4.0,,,,,,,,,,,,,4.0,,,4.0,,,
q1791,get stressed out easily,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,4.0,4.0,,4.0,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,3.0,,,,,,,3.0,,,,,,,,,4.0,,3.0,2.0,,,,,,,,,,,,2.0,2.0,,,,4.0,,,,,,,2.0,,4.0,3.0,,,,,,,,4.0,2.0,,4.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,
q1796,get things done quickly,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,2.0,,,,,2.0,,,,,,,3.0,,,,,,4.0,,,4.0,,,,,,,,4.0,,,3.0,4.0,,,,,,,,,,4.0,3.0,,,,,,,,,5.0,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,2.0,,,,,,2.0,4.0,,,,,,,,3.0,,,4.0,,
q1800,get to work at once,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,3.0,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,4.0,,,2.0,,,,,,,,,3.0,,1.0,,3.0,,,,,3.0,,,
q1802,get upset by unpleasant thoughts that come into my mind,,,,,,4.0,4.0,,,,,,,,,5.0,,,,,,3.0,,,,,,,,,,,,,5.0,,,,2.0,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,4.0,2.0,,,4.0,,,,,,,,,,,,,,,,,3.0,,,2.0,,4.0,,,4.0,3.0,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0
q1803,get upset easily,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,2.0,1.0,2.0,,,,,4.0,3.0,,4.0,,,2.0,,,,4.0,,,,2.0,,,,,,,,,,,,,3.0,,,2.0,,,
q1806,get upset if objects are not arranged properly,,1.0,,4.0,,3.0,,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,3.0,
q1807,get upset if others change the way that i have arranged things,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,2.0,,,,,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,,,,4.0,,,3.0,,,,,,,,,4.0,,3.0,,4.0,,,,,3.0,,,
q1814,give everyone a chance,,,3.0,,,,,,,,5.0,4.0,,,,,,,,4.0,,4.0,4.0,,,,,,,,,,,,,3.0,4.0,,5.0,,,3.0,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,5.0,,,,,,2.0,,,4.0,,,,,,,,,,,,4.0,,,,4.0,,,,,4.0,,,,,,,
q1815,give in to my urges,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,5.0,,,,,,,2.0,,,,4.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,5.0,2.0,2.0,,,,,,,,,,,,4.0,3.0,,,4.0,4.0,,,4.0,,5.0,,,3.0,,,,,,,,,,,,,,,,,
q1816,give in to no one,,,,,,4.0,2.0,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,3.0,,,2.0,,2.0,,,2.0,3.0,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0
q1823,give up easily,,,,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,2.0,1.0,,,,,,,,3.0,,,,2.0,,1.0,2.0,4.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,3.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,
q1825,go my own way,,5.0,,3.0,,4.0,,,,4.0,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,5.0,2.0,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,4.0,
q1827,go on binges,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,4.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,,3.0,,,,,,,,,3.0,,2.0,3.0,,,,,,,,,,,,4.0,4.0,,,,2.0,,,,,,,4.0,,2.0,1.0,,,,,,,,4.0,3.0,,5.0,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,
q1828,go on nature walks,,,,,,5.0,5.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,4.0,,,,5.0,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,2.0,4.0,,,5.0,,,,,,,,,,,,,,,,,4.0,,,2.0,,5.0,,,3.0,4.0,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0
q1830,go out of my way for others,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,2.0,4.0,,,,,,,,3.0,,,,4.0,,5.0,5.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,4.0,,4.0,,,,,,,,,,,3.0,,,4.0,,,3.0,,,,,,,,,,3.0,,,,4.0,,,,,4.0,,,,,,,,,,,4.0,,,,,,4.0,4.0,,,5.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.0,
q1831,go out of my way to attend educational events,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,2.0,2.0,3.0,,,,,2.0,3.0,,1.0,,,4.0,,,,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,4.0,,,
q1832,go out of my way to cheer up people who appear down,,5.0,,4.0,,4.0,,,,5.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,,5.0,3.0,,,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,3.0,
q1835,go straight for the goal,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,5.0,,,,,2.0,,,,,,,3.0,,,,,,4.0,,,2.0,,,,,,,,4.0,,,3.0,3.0,,,,,,,,,,4.0,3.0,,,,,,,,,4.0,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,2.0,,,,,,2.0,3.0,,,,,,,,4.0,,,4.0,,
q1841,got in trouble a lot at school,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,
q1843,grumble about things,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,3.0,1.0,,,,,,,,3.0,,,,2.0,,2.0,4.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,3.0,,2.0,,,,,,,,,,,3.0,,,1.0,,,4.0,,,,,,,,,,1.0,,,,1.0,,,,,5.0,,,,,,,,,,,4.0,,,,,,4.0,4.0,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,4.0,
q1844,guide my life using religious scriptures,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,2.0,,,,,,,3.0,,,,2.0,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
q1845,habitually blow my chances,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,2.0,,,,,1.0,,,,,2.0,,,,,,,2.0,,1.0,1.0,,,,,4.0,2.0,,,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,1.0,,1.0,,,,,3.0,2.0,1.0,,,,,,,,,
q1846,had a hangover,,,,,,1.0,2.0,,,,,,,,,5.0,,,,,,4.0,,,,,,,,,,,,,4.0,,,,1.0,,,,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,4.0,4.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,4.0,,5.0,,,4.0,4.0,,,,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,5.0
q1847,had a poor appetite,,4.0,,2.0,,2.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,4.0,3.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,1.0,
q1848,had crying spells,,,,,,1.0,2.0,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,5.0,,,,1.0,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,4.0,4.0,,,2.0,,,,,,,,,,,,,,,,,3.0,,,1.0,,4.0,,,2.0,2.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0
q1849,had restless sleep,,,,,,,,,,,,,,1.0,,,,,,,,,5.0,,,,,,,,,,1.0,2.0,,,,,,,,4.0,,,,4.0,,4.0,2.0,5.0,,,,,,,,,,,,,,4.0,,,,,,,5.0,,2.0,,,,,,,,,,,4.0,,,3.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,4.0,,,,,,,,,,,4.0,,,,,,4.0,5.0,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,
q1850,had someone over for dinner,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,5.0,4.0,,4.0,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,4.0,,,,,,,,,4.0,,5.0,4.0,,,,,,,,,,,,2.0,4.0,,,,4.0,,,,,,,4.0,,5.0,4.0,,,,,,,,4.0,3.0,,4.0,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,
q1851,had the experience of being accused of lying when i did not think i had lied,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,5.0,,4.0,5.0,,,,4.0,4.0,,2.0,,,4.0,,,,,4.0,,,,,,,4.0,,4.0,4.0,,,,5.0,4.0,2.0,,,,,,,,,,3.0,,2.0,,,,4.0,4.0,,,,,4.0,,,,1.0,,,4.0,,,,2.0,,,,,,,,,,4.0,,,2.0,,,,2.0,,,,4.0,,,4.0,3.0,3.0,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,,,4.0,,4.0,,4.0,4.0,5.0,,,,,2.0,4.0,2.0,,,,,,,,,
q1852,had the experience of being in a familiar place but finding it strange and unfamiliar,,,3.0,,,,,,,,4.0,4.0,3.0,,,,,,,4.0,,1.0,4.0,,,4.0,,,4.0,,,,,,,4.0,1.0,,1.0,,,4.0,,,2.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,4.0,,,4.0,,,,,3.0,4.0,,,4.0,4.0,,2.0,,,,,,,4.0,,,,3.0,,,,,,,,,,2.0,,,,,,,1.0,,,,2.0,,,4.0,2.0,2.0,,,,,5.0,,,,,,4.0,4.0,4.0,2.0,,1.0,5.0,,,2.0,,4.0,,,4.0,4.0,,,,2.0,,,,,2.0,,,,,,,
q1854,had the experience of feeling that my body did not belong to me,,,4.0,,,2.0,,,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,2.0,,,,,,3.0,1.0,,,,4.0,,,3.0,
