,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
447,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0
448,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0
449,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0
450,5.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0
451,5.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,5.0,4.0,5.0,1.0,4.0,4.0
452,4.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0
453,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0
454,5.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0
455,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0
456,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
457,5.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0
458,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
459,5.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,1.0,4.0,3.0
460,3.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0
461,3.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,4.0,4.0
462,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0
463,4.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0
464,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0
465,5.0,4.0,5.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0
466,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
467,3.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,1.0
468,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
469,5.0,3.0,2.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,5.0
470,5.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0
471,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0
472,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
473,5.0,2.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0
474,4.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0
475,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0
476,2.0,5.0,5.0,1.0,4.0,5.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,5.0,1.0
477,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
478,3.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0
479,5.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0
480,5.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,5.0,2.0,1.0,1.0
481,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
482,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,3.0,3.0
483,3.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0
484,4.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0
485,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
486,5.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,5.0
487,3.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,4.0
488,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0
489,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0
490,5.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0
491,5.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0
492,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0
493,5.0,3.0,5.0,1.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0
494,5.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,2.0,2.0
495,4.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0
496,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0
497,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
498,4.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0
499,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0
500,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0
501,5.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,1.0
502,5.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0
503,3.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0
504,4.0,4.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0
505,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0
506,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0
507,5.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,2.0
508,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,1.0
509,5.0,4.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0
510,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
511,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0
512,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
513,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
514,2.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0
515,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0
516,4.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0
517,4.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0
518,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
519,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0
520,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0
521,5.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0
522,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
523,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0
524,2.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0
525,5.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0
526,4.0,4.0,3.0,3.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,4.0,4.0,5.0
527,5.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0
528,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0
529,3.0,4.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,5.0,2.0,5.0,4.0,4.0,2.0
530,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0
531,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,4.0,1.0
532,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0
533,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0
534,5.0,1.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0
535,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0
536,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0
537,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0
538,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,5.0,2.0,3.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0
541,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0
542,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0
543,4.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0
544,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,3.0
545,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0
546,4.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0
547,1.0,5.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0,2.0
548,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0
549,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0
550,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
551,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0
552,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0
553,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
554,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0
555,3.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,2.0,5.0
556,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0
557,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0
558,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,2.0
559,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
560,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
561,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0
562,4.0,4.0,2.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0
563,4.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,1.0
564,5.0,4.0,1.0,5.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0
565,5.0,3.0,1.0,5.0,5.0,3.0,5.0,1.0,3.0,4.0,5.0,4.0,1.0,3.0,5.0
566,5.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,5.0,1.0,2.0,4.0
567,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0
568,3.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,1.0
569,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
570,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0
571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,2.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0
573,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0
574,5.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0
575,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0
576,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0
577,4.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0
578,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0
579,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,3.0,3.0
580,4.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0
581,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
582,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,5.0,4.0,4.0,2.0
583,5.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0
584,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0
585,5.0,4.0,1.0,5.0,5.0,4.0,2.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0
586,3.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0
587,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
588,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,4.0,2.0
589,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0
590,5.0,4.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
591,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
592,4.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0
593,5.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0
594,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
595,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0
596,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
597,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0
598,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0
599,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
600,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0
601,5.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0
602,4.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0
603,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
604,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0
605,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
606,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0
607,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
608,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0
609,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
610,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0
611,5.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0
612,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0
613,5.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0
614,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0
615,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
616,5.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
617,5.0,1.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0
618,1.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0
619,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0
620,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
621,5.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,5.0,5.0,1.0,3.0
622,5.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0
623,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
624,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0
625,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
626,5.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0
627,2.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0
628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,5.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0
630,5.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0
631,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0
632,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0
633,4.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0
634,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
635,5.0,5.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,5.0,5.0
636,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0
637,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0
638,5.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0
639,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0
640,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
641,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0
642,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0
643,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
644,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
645,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
646,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
647,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
648,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
649,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0
650,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0
651,5.0,5.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0
652,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
653,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
654,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0
655,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0
656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
657,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,5.0,2.0,3.0,3.0
658,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0
659,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0
660,4.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0
661,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
662,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
663,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0
664,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
665,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,5.0
666,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,4.0
667,5.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0
668,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0
669,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0
670,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0
