,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
447,4.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0
448,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0
449,5.0,5.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0
450,5.0,1.0,4.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0
451,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,4.0
452,3.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0
453,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0
454,5.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,2.0
455,5.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,5.0,5.0,3.0,5.0,2.0,1.0,3.0
456,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
457,5.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0
458,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
459,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,3.0
460,3.0,5.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0
461,5.0,5.0,4.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,4.0
462,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,3.0
463,5.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0
464,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0
465,5.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0
466,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0
467,4.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0
468,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0
469,4.0,5.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,2.0,4.0,5.0
470,5.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0
471,4.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,3.0
472,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0
473,5.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,1.0,5.0,4.0,2.0,1.0
474,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,2.0
475,5.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,3.0
476,3.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,5.0,1.0,2.0
477,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
478,4.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0
479,5.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0
480,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,2.0
481,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
482,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0
483,5.0,2.0,3.0,2.0,2.0,5.0,1.0,5.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0
484,5.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0
485,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
486,5.0,4.0,2.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,4.0
487,5.0,5.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0
488,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0
489,5.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0
490,5.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0
491,5.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0
492,5.0,1.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0
493,5.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0
494,4.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0
495,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,2.0
496,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0
497,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
498,3.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,5.0
499,5.0,5.0,1.0,2.0,2.0,5.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0
500,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0
501,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0
502,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0
503,5.0,5.0,4.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0
504,5.0,1.0,4.0,1.0,3.0,2.0,1.0,4.0,4.0,5.0,2.0,3.0,2.0,1.0,3.0
505,5.0,5.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0
506,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0,1.0,1.0
507,5.0,5.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,4.0,2.0,5.0,4.0
508,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,2.0
509,4.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,4.0,1.0,3.0
510,3.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,4.0
511,5.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0
512,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
513,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0
514,4.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0
515,4.0,5.0,3.0,1.0,1.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0
516,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0
517,3.0,3.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0
518,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
519,5.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,4.0
520,2.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0
521,5.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,2.0,1.0,3.0
522,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0
523,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0
524,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0
525,5.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0
526,2.0,5.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,2.0,4.0,5.0
527,5.0,5.0,4.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0
528,5.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0
529,5.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,2.0,1.0,3.0
530,5.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0
531,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0
532,3.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0
533,5.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0
534,5.0,1.0,4.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0
535,4.0,1.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,5.0,2.0,1.0,5.0
536,3.0,1.0,4.0,5.0,5.0,1.0,5.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,4.0
537,5.0,5.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,5.0,5.0,2.0
538,4.0,3.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0
541,3.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0
542,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,4.0
543,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0
544,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0
545,5.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,2.0
546,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
547,4.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,2.0
548,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,1.0
549,4.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0
550,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
551,5.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,1.0,1.0,3.0
552,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,5.0,2.0
553,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0
554,5.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0
555,4.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0
556,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0
557,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0
558,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,3.0
559,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
560,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
561,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0
562,3.0,4.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0
563,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0
564,5.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,5.0
565,5.0,3.0,1.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0
566,3.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0
567,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,1.0
568,3.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0
569,3.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,2.0,5.0
570,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0
571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,5.0,5.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0
573,5.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0
574,3.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,3.0,3.0,5.0
575,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0
576,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0
577,5.0,5.0,3.0,1.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0
578,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0
579,5.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0
580,4.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,4.0
581,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
582,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,1.0,2.0
583,4.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0
584,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,2.0,1.0,1.0
585,5.0,2.0,2.0,4.0,3.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,2.0,3.0
586,3.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0
587,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
588,5.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,5.0,4.0,5.0,2.0,1.0,3.0
589,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,2.0
590,5.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0
591,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0
592,5.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0
593,5.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,4.0
594,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
595,2.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,4.0,4.0,3.0
596,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
597,4.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,5.0
598,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
599,5.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
600,4.0,5.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0
601,5.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0
602,3.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0
603,4.0,5.0,5.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0
604,5.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0
605,4.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0
606,5.0,5.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0
607,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0
608,5.0,2.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0
609,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
610,5.0,5.0,4.0,2.0,1.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0
611,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0
612,5.0,5.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0
613,4.0,5.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0
614,5.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0
615,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
616,5.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
617,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,2.0,5.0
618,1.0,5.0,2.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,5.0
619,5.0,5.0,1.0,3.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0
620,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0
621,4.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0
622,5.0,4.0,1.0,2.0,2.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0
623,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
624,2.0,5.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0
625,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
626,5.0,5.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0
627,2.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,1.0,4.0,5.0,5.0,3.0,2.0,5.0
628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,5.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0
630,4.0,1.0,3.0,5.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,4.0
631,3.0,5.0,4.0,4.0,2.0,5.0,5.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0
632,5.0,3.0,4.0,3.0,3.0,5.0,1.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0
633,5.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,1.0,4.0,3.0,5.0,5.0
634,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
635,5.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0
636,4.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0
637,5.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0
638,4.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,3.0,5.0,5.0
639,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,1.0,5.0
640,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
641,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0
642,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,3.0
643,5.0,5.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,5.0,4.0
644,2.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0
645,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
646,5.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
647,5.0,5.0,4.0,2.0,1.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0
648,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
649,5.0,5.0,4.0,1.0,1.0,5.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0
650,5.0,1.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,3.0
651,4.0,5.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0
652,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
653,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
654,2.0,5.0,3.0,2.0,3.0,5.0,4.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0
655,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0
656,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0
657,5.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,5.0,5.0,2.0,5.0,2.0,1.0,3.0
658,3.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,5.0,3.0,4.0,3.0
659,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,2.0,5.0
660,5.0,5.0,3.0,1.0,1.0,5.0,1.0,4.0,5.0,4.0,1.0,2.0,5.0,5.0,3.0
661,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
662,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0
663,2.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0
664,4.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0
665,1.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0
666,3.0,5.0,3.0,3.0,3.0,5.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0
667,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,4.0
668,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0
669,5.0,5.0,4.0,2.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0
670,5.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,2.0
